measure_id,anchor_id,dst_ip,init_time,latency_m1,latency_m2,latency_m3,latency_m4,latitude,longitude
212.119.5.254_2024-07-20 06:36:53,1656,212.119.5.254,2024-07-20 06:36:53,5.9882,21.9338,29.1188,22.5636,51.2196318,6.8071504
37.157.253.244_2024-07-20 06:39:26,2651,37.157.253.244,2024-07-20 06:39:26,5.7518,20.2826,29.1162,21.04,51.2673008,6.8175201
204.11.3.45_2024-07-20 06:40:30,2821,204.11.3.45,2024-07-20 06:40:30,5.4092,19.5714,28.809,21.202,51.2673008,6.8175201
212.72.236.67_2024-07-20 06:42:32,3439,212.72.236.67,2024-07-20 06:42:32,9.9194,19.4446,26.5132,27.1412,52.0274282,5.6242664
185.86.67.69_2024-07-20 06:44:35,3027,185.86.67.69,2024-07-20 06:44:35,36.8766,56.8066,60.4974,45.2094,44.481718,26.120606
45.76.86.163_2024-07-20 06:45:44,1525,45.76.86.163,2024-07-20 06:45:44,2.3,23.75,25.6346,18.9666,50.12007,8.73561
45.83.105.192_2024-07-20 06:47:38,1864,45.83.105.192,2024-07-20 06:47:38,4.6928,32.923,30.1094,22.9604,49.4521018,11.0766654
77.214.52.102_2024-07-20 06:51:05,779,77.214.52.102,2024-07-20 06:51:05,17.8728,36.3708,44.6214,36.307,57.022937,9.8971509
5.57.16.65_2024-07-20 06:53:38,420,5.57.16.65,2024-07-20 06:53:38,16.2698,10.7696,33.208,35.0316,51.521187,-0.62416
90.223.193.3_2024-07-20 06:55:32,1378,90.223.193.3,2024-07-20 06:55:32,17.0168,14.443,23.5536,38.089,51.519103,-0.62063
138.124.150.83_2024-07-20 06:56:26,3342,138.124.150.83,2024-07-20 06:56:26,1.9506,22.9706,26.0338,20.9158,50.0988483,8.6319545
77.109.180.62_2024-07-20 06:57:09,3164,77.109.180.62,2024-07-20 06:57:09,7.6616,31.3914,29.322,23.0748,47.5008858,8.7201032
185.33.216.12_2024-07-20 06:59:02,1809,185.33.216.12,2024-07-20 06:59:02,6.8026,26.226,31.4548,22.679,51.1862032,7.2269892
185.41.106.81_2024-07-20 06:59:56,2726,185.41.106.81,2024-07-20 06:59:56,10.6008,24.1544,33.2374,27.4766,53.5510053,10.038666
194.68.41.27_2024-07-20 07:03:46,3169,194.68.41.27,2024-07-20 07:03:46,27.6992,39.0422,47.3122,45.1156,59.6253325,17.2545898
31.15.54.138_2024-07-20 07:05:25,3050,31.15.54.138,2024-07-20 07:05:25,24.935,36.9178,45.112,43.0904,58.3936951,15.5757907
192.42.97.214_2024-07-20 07:07:53,3161,192.42.97.214,2024-07-20 07:07:53,14.7756,39.7804,47.0738,31.7054,55.600103,13.0030308
46.227.202.97_2024-07-20 07:18:51,1666,46.227.202.97,2024-07-20 07:18:51,18.8938,12.3362,28.297,36.7134,53.4807593,-2.2426305
185.194.168.88_2024-07-20 07:19:54,2847,185.194.168.88,2024-07-20 07:19:54,21.06,17.0348,29.97,35.854,52.9886973,-1.1742916
188.93.174.26_2024-07-20 07:31:27,2237,188.93.174.26,2024-07-20 07:31:27,10.147,22.7288,30.412,27.0886,49.5048055,6.112374
92.243.9.77_2024-07-20 07:33:50,1431,92.243.9.77,2024-07-20 07:33:50,10.4176,16.8148,17.7624,26.149,48.9269417,2.3506622
217.70.176.109_2024-07-20 07:35:18,1163,217.70.176.109,2024-07-20 07:35:18,10.2958,16.8948,17.2658,26.8194,48.927166,2.3506638
92.223.59.77_2024-07-20 07:46:01,1990,92.223.59.77,2024-07-20 07:46:01,16.6138,10.572,23.8932,31.696,51.499732,-0.01484
45.77.229.242_2024-07-20 07:47:34,1523,45.77.229.242,2024-07-20 07:47:34,16.9936,11.5192,24.3984,46.0958,51.5203975,-0.0737773
93.190.252.148_2024-07-20 07:50:17,1361,93.190.252.148,2024-07-20 07:50:17,10.4712,27.9976,27.8352,27.6664,49.50707096,8.52663632
85.236.41.237_2024-07-20 07:51:31,2953,85.236.41.237,2024-07-20 07:51:31,8.0176,28.1424,30.7088,23.871,48.1954766,11.5926979
185.97.160.7_2024-07-20 07:52:25,1787,185.97.160.7,2024-07-20 07:52:25,17.0786,11.5154,28.1846,34.8184,51.5234541,-0.6360912
194.182.187.2_2024-07-20 07:53:44,2920,194.182.187.2,2024-07-20 07:53:44,13.5076,35.8832,36.1086,29.957,46.6143179,14.2637197
94.198.159.9_2024-07-20 07:54:52,1783,94.198.159.9,2024-07-20 07:54:52,10.6694,19.8782,28.0846,25.6518,51.9764366,5.968231
80.247.237.225_2024-07-20 07:55:46,1082,80.247.237.225,2024-07-20 07:55:46,25.273,32.4688,29.7162,42.0438,43.5506282,1.4861224
178.255.156.202_2024-07-20 07:59:33,393,178.255.156.202,2024-07-20 07:59:33,20.7398,43.1044,45.0274,36.5054,46.61584621,14.3182153
193.170.114.242_2024-07-20 08:00:17,1148,193.170.114.242,2024-07-20 08:00:17,13.4116,36.8156,35.3508,29.9242,48.2698987,16.4089842
185.229.88.69_2024-07-20 08:01:30,3343,185.229.88.69,2024-07-20 08:01:30,13.171,31.5676,36.2738,29.0652,48.1780466,16.3649629
5.1.66.5_2024-07-20 08:02:24,2546,5.1.66.5,2024-07-20 08:02:24,13.407,36.8888,37.6438,30.3344,48.1929976,16.3534291
213.143.120.118_2024-07-20 08:05:32,3447,213.143.120.118,2024-07-20 08:05:32,12.8924,34.3884,38.62,22.6466,48.1526663,16.2948981
193.46.104.17_2024-07-20 08:06:41,2810,193.46.104.17,2024-07-20 08:06:41,12.4608,33.7064,37.6918,31.2362,48.268991,16.4106437
109.68.162.233_2024-07-20 08:07:35,1841,109.68.162.233,2024-07-20 08:07:35,15.576,20.862,23.4104,32.3352,50.8752355,4.4995572
91.232.156.247_2024-07-20 08:12:21,2954,91.232.156.247,2024-07-20 08:12:21,26.8398,43.4138,55.4612,44.4152,60.2201086,24.8701946
37.49.234.132_2024-07-20 08:12:55,551,37.49.234.132,2024-07-20 08:12:55,10.7752,18.6658,18.1356,29.364,48.856614,2.3522219
185.131.204.20_2024-07-20 08:14:19,3776,185.131.204.20,2024-07-20 08:14:19,13.99,39.3292,36.8992,29.7536,46.3446955,6.9345975
185.5.201.10_2024-07-20 08:16:43,1367,185.5.201.10,2024-07-20 08:16:43,27.6302,44.3396,41.3216,47.4572,42.943447,13.8829543
91.221.4.240_2024-07-20 08:17:36,3668,91.221.4.240,2024-07-20 08:17:36,19.0294,41.6542,46.4666,35.0228,48.7535013,19.1447641
193.0.0.164_2024-07-20 08:18:30,1135,193.0.0.164,2024-07-20 08:18:30,21.5728,32.9342,43.16,39.5444,52.3702157,4.8951679
193.0.0.165_2024-07-20 08:19:44,1304,193.0.0.165,2024-07-20 08:19:44,20.7816,15.4606,42.5524,37.7902,52.3702157,4.8951679
5.57.17.65_2024-07-20 08:20:38,422,5.57.17.65,2024-07-20 08:20:38,24.9436,20.6694,28.681,43.9512,52.345433,4.832429
156.154.80.254_2024-07-20 08:33:05,2503,156.154.80.254,2024-07-20 08:33:05,14.9696,10.7402,30.1484,31.9116,51.5234541,-0.6360912
185.150.99.5_2024-07-20 08:44:08,2717,185.150.99.5,2024-07-20 08:44:08,10.6822,32.5602,34.0202,27.5798,48.1957367,11.5927295
212.101.201.29_2024-07-20 08:45:21,3249,212.101.201.29,2024-07-20 08:45:21,8.9138,26.7946,32.5568,42.3722,51.9555829,7.6389448
139.19.117.65_2024-07-20 08:45:55,2397,139.19.117.65,2024-07-20 08:45:55,19.2386,30.0788,47.0808,51.0686,49.2550284,7.040975
128.254.225.68_2024-07-20 08:52:11,3391,128.254.225.68,2024-07-20 08:52:11,13.7788,10.9374,28.9648,32.007,51.4945997,-0.0182725
37.46.126.117_2024-07-20 08:56:19,3505,37.46.126.117,2024-07-20 08:56:19,9.1068,23.2288,27.1672,26.1296,52.5438827,5.7053579
193.163.86.201_2024-07-20 08:56:52,2855,193.163.86.201,2024-07-20 08:56:52,10.6806,23.9566,28.6222,28.4012,52.543666,5.705215
90.223.193.1_2024-07-20 09:00:49,687,90.223.193.1,2024-07-20 09:00:49,24.1562,14.07,27.6764,38.3038,51.511561,-0.000841
185.225.24.25_2024-07-20 09:01:23,3749,185.225.24.25,2024-07-20 09:01:23,16.4248,11.6286,23.2732,32.8878,51.5117542,-0.0018202
192.42.42.166_2024-07-20 09:03:10,1598,192.42.42.166,2024-07-20 09:03:10,10.4918,32.3632,33.6364,30.733,46.9999234,6.9493576
81.91.160.93_2024-07-20 09:03:44,2423,81.91.160.93,2024-07-20 09:03:44,8.2686,32.246,31.6934,26.6922,50.11893,8.73518
195.158.60.23_2024-07-20 09:04:43,1814,195.158.60.23,2024-07-20 09:04:43,3.2098,22.9698,26.6694,21.697,50.5558095,9.6808449
185.86.232.132_2024-07-20 09:05:57,596,185.86.232.132,2024-07-20 09:05:57,31.3306,33.9728,45.0454,37.1496,48.2622985,11.6697764
81.20.112.23_2024-07-20 09:06:50,2515,81.20.112.23,2024-07-20 09:06:50,5.195,27.1012,39.4312,22.779,51.5452146,9.930054
87.253.184.92_2024-07-20 09:08:14,836,87.253.184.92,2024-07-20 09:08:14,8.4272,23.3242,32.7502,24.2532,53.61373772,10.02623367
129.13.73.54_2024-07-20 09:12:31,1498,129.13.73.54,2024-07-20 09:12:31,6.723,29.3426,30.437,25.982,49.0122422,8.4082049
212.227.112.66_2024-07-20 09:13:10,931,212.227.112.66,2024-07-20 09:13:10,3.8896,26.646,27.7626,19.5792,48.999727,8.3857334
213.158.113.5_2024-07-20 09:14:19,2794,213.158.113.5,2024-07-20 09:14:19,10.694,26.46,34.3558,26.48,54.3232927,10.1227652
85.233.1.54_2024-07-20 09:16:06,3140,85.233.1.54,2024-07-20 09:16:06,10.4704,26.8852,33.6484,29.0042,53.8688989,10.6842713
95.217.19.69_2024-07-20 09:22:49,1888,95.217.19.69,2024-07-20 09:22:49,24.7696,40.7968,51.1378,43.24,60.3416703,25.0276663
193.19.209.1_2024-07-20 09:25:32,3199,193.19.209.1,2024-07-20 09:25:32,10.1782,17.5076,17.8254,25.918,48.9073931,2.370248
193.50.97.164_2024-07-20 09:26:41,1028,193.50.97.164,2024-07-20 09:26:41,21.826,27.8418,29.0784,38.797,48.35899039,-4.56941574
193.49.43.151_2024-07-20 09:28:28,3128,193.49.43.151,2024-07-20 09:28:28,18.5212,29.2952,23.7862,35.3842,45.2068778,5.6925023
5.135.102.47_2024-07-20 09:29:42,2755,5.135.102.47,2024-07-20 09:29:42,12.4948,17.7188,22.2624,30.0076,50.98707,2.125537
193.17.192.164_2024-07-20 09:32:51,2085,193.17.192.164,2024-07-20 09:32:51,15.0906,18.8808,18.1518,32.15,48.8152394,2.4028701
5.188.93.37_2024-07-20 09:35:04,1984,5.188.93.37,2024-07-20 09:35:04,9.91,17.8166,17.4742,27.4052,48.877009,2.3635156
80.67.163.251_2024-07-20 09:46:52,1228,80.67.163.251,2024-07-20 09:46:52,10.3848,18.2916,17.8368,28.9342,48.8559152,2.3836812
83.97.95.20_2024-07-20 09:47:46,2479,83.97.95.20,2024-07-20 09:47:46,18.2494,40.7756,41.8792,36.005,48.871365,2.289661
192.134.1.25_2024-07-20 09:49:19,970,192.134.1.25,2024-07-20 09:49:19,11.7412,16.8614,17.7466,28.636,48.856614,2.3522219
178.250.7.79_2024-07-20 09:50:48,3392,178.250.7.79,2024-07-20 09:50:48,10.8176,16.8004,24.575,29.0774,48.8566801,2.3851152
193.1.201.140_2024-07-20 09:53:06,300,193.1.201.140,2024-07-20 09:53:06,23.6908,1.2286,33.3054,40.7162,53.33664115,-6.3655611
185.6.39.132_2024-07-20 09:54:30,781,185.6.39.132,2024-07-20 09:54:30,22.3348,18.6164,36.6644,38.1446,51.9034,-8.5121
195.43.87.140_2024-07-20 09:56:17,742,195.43.87.140,2024-07-20 09:56:17,40.4474,50.2618,56.4294,55.2238,59.4369608,24.7535746
212.7.0.250_2024-07-20 09:57:11,2142,212.7.0.250,2024-07-20 09:57:11,28.9354,45.9172,50.861,46.9878,59.4570977,24.6930161
185.161.192.39_2024-07-20 09:58:05,1488,185.161.192.39,2024-07-20 09:58:05,23.15,41.9732,39.5272,31.4512,46.4982953,11.3547582
217.29.76.27_2024-07-20 10:00:04,394,217.29.76.27,2024-07-20 10:00:04,10.5952,33.952,33.0626,26.4492,45.47600763,9.10327303
92.223.93.208_2024-07-20 10:00:53,1978,92.223.93.208,2024-07-20 10:00:53,18.2218,37.5404,31.3432,31.3992,45.4486839,9.1474362
195.32.69.197_2024-07-20 10:02:47,3144,195.32.69.197,2024-07-20 10:02:47,33.6598,56.731,42.3146,48.1456,42.4439356,14.1994954
185.249.157.253_2024-07-20 10:03:20,3653,185.249.157.253,2024-07-20 10:03:20,31.5692,51.8848,47.2672,47.7578,38.1656875,13.2175607
185.215.195.14_2024-07-20 10:03:59,2416,185.215.195.14,2024-07-20 10:03:59,22.819,45.6952,50.2864,47.2426,45.707985,13.7330339
213.212.129.68_2024-07-20 10:04:53,4,213.212.129.68,2024-07-20 10:04:53,12.4218,36.7176,33.38,29.0114,45.0913,7.6606
77.37.29.7_2024-07-20 10:06:31,3323,77.37.29.7,2024-07-20 10:06:31,22.1232,40.6148,41.702,38.7756,45.7088319,13.7335238
185.36.180.55_2024-07-20 10:09:08,1750,185.36.180.55,2024-07-20 10:09:08,6.3972,23.6696,25.9506,24.2838,49.5041843,6.1119969
185.36.180.63_2024-07-20 10:10:27,1891,185.36.180.63,2024-07-20 10:10:27,6.0924,24.0992,25.9546,21.7498,49.5041843,6.1119969
46.183.250.14_2024-07-20 10:11:21,2481,46.183.250.14,2024-07-20 10:11:21,9.0032,17.7858,25.7966,24.7612,52.3548837,4.9591573
92.38.184.82_2024-07-20 10:12:00,1973,92.38.184.82,2024-07-20 10:12:00,8.6816,16.7856,25.929,26.127,52.3365239,4.9318931
62.50.171.162_2024-07-20 10:16:01,3195,62.50.171.162,2024-07-20 10:16:01,29.2786,44.8964,53.081,45.2362,61.4535792,5.8496685
87.238.48.84_2024-07-20 10:18:09,1056,87.238.48.84,2024-07-20 10:18:09,20.0748,37.1808,45.4766,35.708,59.9363245,10.832721
185.225.207.9_2024-07-20 10:25:09,3478,185.225.207.9,2024-07-20 10:25:09,24.4602,47.1,52.8802,40.2308,44.6369227,22.6597342
93.113.126.132_2024-07-20 10:27:33,1448,93.113.126.132,2024-07-20 10:27:33,23.5596,44.2816,50.6548,41.0638,45.7654292,21.2313662
156.154.85.254_2024-07-20 10:30:07,2496,156.154.85.254,2024-07-20 10:30:07,26.5146,43.1932,48.7698,45.9646,59.4224709,17.9180728
193.180.242.86_2024-07-20 10:32:20,961,193.180.242.86,2024-07-20 10:32:20,22.442,34.0436,45.2252,38.0266,59.3293235,18.0685808
185.184.236.30_2024-07-20 10:33:34,1870,185.184.236.30,2024-07-20 10:33:34,18.7398,12.9436,27.6222,35.423,52.0418212,-0.8201687
80.82.241.134_2024-07-20 10:34:37,1645,80.82.241.134,2024-07-20 10:34:37,28.3494,21.0682,37.601,46.5408,51.7779581,-1.2701652
94.126.239.59_2024-07-20 10:35:46,3320,94.126.239.59,2024-07-20 10:35:46,20.1526,15.6322,29.3312,38.8838,52.5543123,-0.3909045
195.169.128.156_2024-07-20 10:37:39,1850,195.169.128.156,2024-07-20 10:37:39,9.1394,17.2854,28.6126,27.4864,52.109415,4.327361
212.9.170.190_2024-07-20 10:39:37,1747,212.9.170.190,2024-07-20 10:39:37,5.2376,27.7838,29.114,22.7978,48.7076206,9.1685734
185.57.191.228_2024-07-20 10:51:48,1778,185.57.191.228,2024-07-20 10:51:48,20.3982,15.7822,28.5118,38.3478,52.9122044,-0.6429203
195.30.70.33_2024-07-20 10:52:52,273,195.30.70.33,2024-07-20 10:52:52,7.1178,29.1206,31.2606,24.0436,48.1367203,11.576754
62.245.181.100_2024-07-20 10:53:56,546,62.245.181.100,2024-07-20 10:53:56,7.2556,30.711,31.5946,24.131,48.1835419,11.5945581
193.141.27.220_2024-07-20 10:55:44,424,193.141.27.220,2024-07-20 10:55:44,4.9838,30.5772,29.1326,21.8854,48.952508,8.390881
37.44.1.36_2024-07-20 11:07:07,952,37.44.1.36,2024-07-20 11:07:07,15.016,30.1738,33.4846,32.5446,52.50192,13.36945
185.184.8.158_2024-07-20 15:02:41,3138,185.184.8.158,2024-07-20 15:02:41,9.707,18.423,27.0354,26.2524,52.3924715,4.6637487
2.58.52.152_2024-07-20 15:06:13,1716,2.58.52.152,2024-07-20 15:06:13,2.61,23.0228,26.2098,18.0514,50.1109221,8.6821267
185.181.224.13_2024-07-20 15:06:57,1001,185.181.224.13,2024-07-20 15:06:57,10.372,30.9364,36.5536,29.6948,48.06396,11.5565
193.27.55.25_2024-07-20 15:10:25,2799,193.27.55.25,2024-07-20 15:10:25,7.4514,25.9374,31.7712,22.85,49.4521018,11.0766654
5.180.57.81_2024-07-20 15:10:59,3377,5.180.57.81,2024-07-20 15:10:59,14.2906,24.2616,24.6958,33.7634,45.7224804,4.8628788
212.51.187.100_2024-07-20 15:11:53,1379,212.51.187.100,2024-07-20 15:11:53,14.8684,21.9742,22.4114,32.0904,48.7039885,6.1408527
185.233.32.213_2024-07-20 15:13:07,3053,185.233.32.213,2024-07-20 15:13:07,20.0718,29.0562,35.1096,35.5416,43.2924349,5.4952833
193.36.105.129_2024-07-20 15:15:15,1849,193.36.105.129,2024-07-20 15:15:15,29.1364,50.2368,29.7036,40.8238,47.4093339,8.5448754
91.206.229.135_2024-07-20 15:17:24,3633,91.206.229.135,2024-07-20 15:17:24,10.4852,16.4566,17.8632,26.0746,48.7865723,2.2081887
185.151.70.11_2024-07-20 15:17:58,1353,185.151.70.11,2024-07-20 15:17:58,28.9076,38.0128,33.772,43.9762,43.5418329,1.5155506
45.150.40.189_2024-07-20 15:18:52,2884,45.150.40.189,2024-07-20 15:18:52,16.0398,30.715,27.0722,36.4988,52.3329076,4.919533
104.167.214.46_2024-07-20 15:20:45,3390,104.167.214.46,2024-07-20 15:20:45,23.8698,27.946,47.2486,46.3598,52.3924715,4.6637487
87.195.25.82_2024-07-20 15:21:59,2360,87.195.25.82,2024-07-20 15:21:59,10.5368,17.3152,26.5408,26.659,52.24703,6.001603
185.54.92.70_2024-07-20 15:23:18,1245,185.54.92.70,2024-07-20 15:23:18,10.2116,24.6662,28.9018,28.1324,52.24703,6.001603
185.29.203.234_2024-07-20 15:23:52,3600,185.29.203.234,2024-07-20 15:23:52,10.6082,18.3094,27.4716,29.507,52.1284444,4.6309051
212.243.96.78_2024-07-20 15:25:06,3244,212.243.96.78,2024-07-20 15:25:06,7.8534,32.7608,33.3828,27.8462,47.169773,8.975433
193.46.104.18_2024-07-20 15:25:50,2812,193.46.104.18,2024-07-20 15:25:50,17.0618,41.599,41.1796,34.2384,47.7920256,13.0106587
91.135.161.162_2024-07-20 15:26:24,1138,91.135.161.162,2024-07-20 15:26:24,16.9684,27.519,35.5858,33.4616,47.8224637,13.0405244
194.56.191.153_2024-07-20 15:29:42,3221,194.56.191.153,2024-07-20 15:29:42,9.2314,33.6204,35.3704,25.1926,47.2066913,8.7086082
185.54.81.31_2024-07-20 15:32:56,3033,185.54.81.31,2024-07-20 15:32:56,18.766,35.972,38.4262,36.244,45.85347,8.948091
45.131.252.71_2024-07-20 15:33:50,3341,45.131.252.71,2024-07-20 15:33:50,10.1202,35.1126,31.9612,25.73,47.358494,9.4491833
195.190.26.29_2024-07-20 15:35:33,2020,195.190.26.29,2024-07-20 15:35:33,10.845,35.618,35.7078,31.7898,48.16542,14.03664
62.109.128.111_2024-07-20 15:36:27,3175,62.109.128.111,2024-07-20 15:36:27,8.319,30.14,40.7588,25.5644,50.0652004,14.5274343
88.86.103.5_2024-07-20 15:37:11,1686,88.86.103.5,2024-07-20 15:37:11,12.1328,31.3018,39.97,20.6876,50.0601642,14.482978
87.237.165.29_2024-07-20 15:39:04,3357,87.237.165.29,2024-07-20 15:39:04,8.0018,23.3068,30.0154,23.7224,51.2670946,6.8174322
185.138.55.234_2024-07-20 15:40:03,1629,185.138.55.234,2024-07-20 15:40:03,5.7584,24.2786,28.9392,23.7512,51.1882705,6.8677694
194.50.94.201_2024-07-20 15:41:27,1844,194.50.94.201,2024-07-20 15:41:27,21.3796,20.698,29.956,21.1106,51.2673008,6.8175201
79.142.69.12_2024-07-20 15:42:51,3504,79.142.69.12,2024-07-20 15:42:51,6.6206,26.9984,28.5406,25.3876,47.4326999,8.5572762
194.187.91.17_2024-07-20 15:43:25,3200,194.187.91.17,2024-07-20 15:43:25,7.3458,31.1078,29.4956,24.6034,47.3834092,8.4956042
130.59.80.2_2024-07-20 15:44:19,1075,130.59.80.2,2024-07-20 15:44:19,11.0518,29.8198,34.2398,24.234,47.380125,8.54513
185.173.128.71_2024-07-20 15:44:53,2859,185.173.128.71,2024-07-20 15:44:53,12.232,28.5412,37.6152,26.5204,47.3780633,8.4968216
94.177.122.201_2024-07-20 15:45:57,1752,94.177.122.201,2024-07-20 15:45:57,15.6936,35.481,32.589,31.2194,47.4464961,8.2110348
147.251.58.107_2024-07-20 15:50:30,2213,147.251.58.107,2024-07-20 15:50:30,11.6596,33.8406,39.4176,29.0516,49.2099358,16.5989768
109.248.43.37_2024-07-20 15:51:34,1703,109.248.43.37,2024-07-20 15:51:34,12.3858,34.8458,39.8018,21.9614,50.0820185,14.5333504
185.178.172.32_2024-07-20 15:52:48,2156,185.178.172.32,2024-07-20 15:52:48,8.181,33.5974,40.5706,23.6868,50.0802774,14.5195484
217.31.202.22_2024-07-20 15:53:27,3445,217.31.202.22,2024-07-20 15:53:27,8.0606,35.4536,36.4762,28.1878,50.08103,14.451122
84.244.76.247_2024-07-20 15:54:22,3420,84.244.76.247,2024-07-20 15:54:22,8.4364,33.4922,40.6756,26.6518,50.0807699,14.3765413
78.128.211.119_2024-07-20 15:55:16,2289,78.128.211.119,2024-07-20 15:55:16,8.5876,31.4894,36.6968,23.8704,50.1017962,14.3907702
85.162.162.14_2024-07-20 15:55:55,1806,85.162.162.14,2024-07-20 15:55:55,8.2184,31.4558,36.9482,25.0504,50.0494871,14.3307671
217.197.95.69_2024-07-20 15:56:59,2132,217.197.95.69,2024-07-20 15:56:59,13.3,38.0696,34.9808,31.706,52.5385355,13.2380091
185.70.41.236_2024-07-20 15:58:52,1958,185.70.41.236,2024-07-20 15:58:52,9.1068,29.003,31.759,24.2726,47.3768866,8.541694
185.251.232.156_2024-07-20 16:00:11,3201,185.251.232.156,2024-07-20 16:00:11,16.4994,12.3184,25.0908,33.5858,51.51518,0.001856
31.172.2.193_2024-07-20 16:05:48,2517,31.172.2.193,2024-07-20 16:05:48,21.6572,32.7752,37.9984,38.5724,52.5020517,13.3692652
80.80.254.254_2024-07-20 16:12:33,3334,80.80.254.254,2024-07-20 16:12:33,17.0588,40.446,41.9158,32.4178,46.6174626,14.3154684
45.157.175.37_2024-07-20 16:14:26,3451,45.157.175.37,2024-07-20 16:14:26,18.5114,13.3946,26.6282,36.019,51.6988129,-0.6097349
194.81.236.229_2024-07-20 16:17:29,1915,194.81.236.229,2024-07-20 16:17:29,16.871,12.4738,24.5806,33.6302,51.52036494,-0.624524
98.98.159.178_2024-07-20 16:18:38,3708,98.98.159.178,2024-07-20 16:18:38,2.2264,23.2444,26.6218,19.2826,50.0971376,8.6439447
185.145.196.198_2024-07-20 16:19:32,1858,185.145.196.198,2024-07-20 16:19:32,2.3304,23.1776,25.9932,19.0822,50.1281919,8.6014355
195.184.247.67_2024-07-20 16:20:36,3830,195.184.247.67,2024-07-20 16:20:36,2.2746,25.5774,29.586,19.2222,50.1109221,8.6821267
80.82.242.39_2024-07-20 16:22:39,2925,80.82.242.39,2024-07-20 16:22:39,20.0986,14.2022,27.9508,37.0538,53.3791257,-2.2586245
164.39.242.17_2024-07-20 16:23:23,2296,164.39.242.17,2024-07-20 16:23:23,19.8134,17.1174,30.9074,35.9604,53.4660031,-2.3094034
141.28.230.229_2024-07-20 16:24:17,2148,141.28.230.229,2024-07-20 16:24:17,11.6366,35.0478,33.518,27.728,48.04788,8.20947
143.205.170.32_2024-07-20 16:25:50,2248,143.205.170.32,2024-07-20 16:25:50,18.8006,41.6734,41.0222,35.865,46.6160291,14.2652247
185.134.197.94_2024-07-20 16:27:09,1687,185.134.197.94,2024-07-20 16:27:09,14.851,26.526,29.37,33.7538,46.1994022,6.0558616
5.1.99.172_2024-07-20 16:29:42,1667,5.1.99.172,2024-07-20 16:29:42,17.8208,38.9862,35.4036,35.938,46.5172206,6.6403302
193.135.150.58_2024-07-20 16:30:26,1146,193.135.150.58,2024-07-20 16:30:26,15.7942,32.2254,34.1438,36.7778,46.5243169,6.6029132
185.188.44.100_2024-07-20 16:31:00,1680,185.188.44.100,2024-07-20 16:31:00,12.3218,35.6206,38.2798,24.0414,47.5134206,7.6162501
34.65.57.27_2024-07-20 16:33:14,2010,34.65.57.27,2024-07-20 16:33:14,7.5748,26.536,30.928,27.5252,47.3768866,8.541694
217.243.179.215_2024-07-20 16:34:59,2899,217.243.179.215,2024-07-20 16:34:59,12.8484,33.1624,41.0478,28.0702,48.1930923,16.3920025
78.41.116.136_2024-07-20 16:35:58,3435,78.41.116.136,2024-07-20 16:35:58,13.31,36.3242,36.598,31.722,48.1780466,16.3649629
212.10.11.213_2024-07-20 16:37:46,1751,212.10.11.213,2024-07-20 16:37:46,18.228,29.4994,38.6582,35.9514,55.5123921,9.5069081
31.172.2.34_2024-07-20 16:38:30,2968,31.172.2.34,2024-07-20 16:38:30,14.7398,26.3124,38.6464,32.1012,51.5188705,7.3741684
31.172.2.253_2024-07-20 16:39:24,1299,31.172.2.253,2024-07-20 16:39:24,9.6658,26.7156,38.2494,33.081,51.5209565,7.4879214
185.221.36.2_2024-07-20 16:44:16,1489,185.221.36.2,2024-07-20 16:44:16,18.6122,29.0342,43.362,35.582,56.067627,9.983517
161.53.251.28_2024-07-20 16:46:14,1206,161.53.251.28,2024-07-20 16:46:14,19.3556,40.9206,44.055,28.3498,45.7924358,15.9694131
91.227.139.106_2024-07-20 16:48:52,3288,91.227.139.106,2024-07-20 16:48:52,18.1982,38.7442,42.86,28.926,46.255896,20.147724
63.222.217.4_2024-07-20 16:49:36,2758,63.222.217.4,2024-07-20 16:49:36,13.1342,10.7782,24.04,30.621,51.4992089,-0.0138439
185.40.232.202_2024-07-20 16:50:30,1456,185.40.232.202,2024-07-20 16:50:30,14.3004,10.8104,24.118,31.437,51.5232113,-0.1011476
